Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C)
7058000,43.92,76.97,24.98
7060000,41.68,77.61,25.34
7062000,44.97,76.81,24.89
7064000,40.84,77.15,25.08
7066000,43.24,78.69,25.94
7068000,44.03,77.35,25.19
7070000,44.43,77.64,25.36
7072000,46.26,77.51,25.28
7074000,47.55,76.17,24.54
7076000,45.58,76.21,24.56
7078000,43.46,75.62,24.23
7080000,44.87,77.14,25.08
7082000,44.88,78.78,25.99
7084000,45.52,77.94,25.52
7086000,46.95,78.32,25.73
7088000,42.73,76.22,24.57
7090000,45.16,75.41,24.12
7092000,44.03,76.17,24.54
7094000,45.49,75.9,24.39
7096000,45.47,77.07,25.04
7098000,45.66,78.09,25.61
7100000,44.77,76.16,24.53
7102000,46.33,76.48,24.71
7104000,45.25,76.84,24.91
7106000,47.16,76.46,24.70
7108000,44.79,77.86,25.48
7110000,44.24,77.85,25.47
7112000,41.9,76.33,24.63
7114000,44.98,77.53,25.29
7116000,43.14,77.32,25.18
7118000,45.61,77.86,25.48
7120000,46,77.03,25.02
7122000,42.77,76.33,24.63
7124000,45.2,77.31,25.17
7126000,44.77,78.61,25.89
7128000,46.89,76.55,24.75
7130000,44.94,77.13,25.07
7132000,45.24,78.04,25.58
7134000,48.07,78.83,26.02
7136000,42.97,76.49,24.72
7138000,46.95,74.76,23.76
7140000,45.45,77.19,25.11
7142000,45.51,76.2,24.56
7144000,42.57,76.3,24.61
7146000,45.46,76.3,24.61
7148000,45.1,78.08,25.60
7150000,45.51,77.72,25.40
7152000,43.74,78.08,25.60
7154000,45.07,78.02,25.57
7156000,45.97,76.74,24.86
7158000,45.59,77.22,25.12
7160000,45.52,78.35,25.75
7162000,45.3,76.57,24.76
7164000,44.56,77.56,25.31
7166000,45.73,77.23,25.13
7168000,42.65,77.51,25.28
7170000,44.07,78,25.56
7172000,44.38,76.58,24.77
7174000,44.02,75.64,24.24
7176000,45.55,76.41,24.67
7178000,44.61,77.19,25.11
7180000,48.08,76.89,24.94
7182000,45.97,76.5,24.72
7184000,46.46,75.87,24.37
7186000,43.11,75.88,24.38
7188000,48.48,77.66,25.37
7190000,46.26,77.9,25.50
7192000,44.96,76.58,24.77
7194000,44.65,76.28,24.60
7196000,42.47,76.94,24.97
7198000,46.55,77.72,25.40
7200000,47.6,77.05,25.03
7202000,44.73,77.1,25.06
7204000,44.2,77.74,25.41
7206000,45.78,75.8,24.33
7208000,42.75,77.75,25.42
7210000,45.12,77.96,25.53
7212000,45.7,78.12,25.62
7214000,45.4,75.63,24.24
7216000,44.28,76.6,24.78
7218000,45.76,77.21,25.12
7220000,43.91,76.92,24.96
7222000,44.68,78.33,25.74
7224000,46.34,77.81,25.45
7226000,42.71,75.82,24.34
7228000,43.63,77.97,25.54
7230000,44.49,77.89,25.49
7232000,44.6,77.71,25.39
7234000,45.1,77.37,25.21
7236000,47.32,77.63,25.35
7238000,47.01,77.75,25.42
7240000,45.47,78.04,25.58
7242000,45.86,76.64,24.80
7244000,43.5,77.82,25.46
7246000,47.54,77.44,25.24
7248000,46.4,77.98,25.54
7250000,46.72,77.77,25.43
7252000,47.59,76.67,24.82
7254000,44.27,75.63,24.24
7256000,46.13,77.79,25.44
7258000,46.43,75.46,24.14
7260000,41.56,76.57,24.76
7262000,45.78,76.78,24.88
7264000,42.61,76.76,24.87
7266000,46.97,78.09,25.61
7268000,42.87,77.97,25.54
7270000,43.65,76.24,24.58
7272000,43.24,76.73,24.85
7274000,46.1,76.5,24.72
7276000,46.13,77.12,25.07
7278000,46.41,78.58,25.88
7280000,43.71,77.26,25.14
7282000,46.46,76.79,24.88
7284000,42.96,76.14,24.52
7286000,43.81,76.89,24.94
7288000,44.58,77.64,25.36
7290000,44.17,77.25,25.14
7292000,45.38,77.66,25.37
7294000,46.31,76.03,24.46
7296000,44.43,76.71,24.84
7298000,45.81,76.48,24.71
7300000,44.61,76.37,24.65
7302000,45.5,78.02,25.57
7304000,43.97,76.81,24.89
7306000,47.25,78.63,25.91
7308000,44.94,77.48,25.27
7310000,47.34,77.94,25.52
7312000,47.23,76.66,24.81
7314000,46.8,75.98,24.43
7316000,46.88,78.27,25.71
7318000,45.5,75.13,23.96
7320000,43.72,76.75,24.86
7322000,44.03,76.45,24.69
7324000,45.27,76.86,24.92
7326000,45.55,77.41,25.23
7328000,44.5,75.84,24.36
7330000,45.13,77.48,25.27
7332000,44.84,77.52,25.29
7334000,43.27,78.45,25.81
7336000,46.3,76.14,24.52
7338000,43.96,77.23,25.13
7340000,43.86,75.74,24.30
7342000,46.56,75.47,24.15
7344000,43.76,78.2,25.67
7346000,44.9,76.83,24.91
7348000,46.98,76.32,24.62
7350000,44.98,76.15,24.53
7352000,45.38,77.01,25.01
7354000,43.44,75.51,24.17
7356000,45.4,77.72,25.40
7358000,48.72,76.33,24.63
7360000,47.93,77.73,25.41
7362000,45.29,77.16,25.09
7364000,44.82,76.58,24.77
7366000,45.74,76.54,24.74
7368000,45.94,77.49,25.27
7370000,43.57,76.64,24.80
7372000,46.81,77.81,25.45
7374000,41.44,76.91,24.95
7376000,43.71,76.53,24.74
7378000,44.08,76.03,24.46
7380000,46.51,76.56,24.76
7382000,43.67,77.21,25.12
7384000,44.05,77.12,25.07
7386000,46.53,76.11,24.51
7388000,43.83,76.95,24.97
7390000,47.66,76.47,24.71
7392000,47.27,76.59,24.77
7394000,46.22,77.11,25.06
7396000,47.03,77.94,25.52
7398000,47.22,77.17,25.09
7400000,45.54,76.42,24.68
7402000,48.6,77.93,25.52
7404000,44.61,77.06,25.03
7406000,43.74,75.1,23.94
7408000,42.93,76.14,24.52
7410000,43.23,76.74,24.86
7412000,43.11,76.87,24.93
7414000,42.89,79.27,26.26
7416000,45.14,76.97,24.98
7418000,44.36,76.17,24.54
7420000,42.34,77.32,25.18
7422000,42.1,76.82,24.90
7424000,45.45,76.82,24.90
7426000,44.94,75.19,23.99
7428000,44.31,76.92,24.96
7430000,45.84,76.52,24.73
7432000,45.1,76.84,24.91
7434000,40.57,77.03,25.02
7436000,46.58,76.42,24.68
7438000,47.56,79.23,26.24
7440000,46.5,76.76,24.87
7442000,43.45,76.68,24.82
7444000,47.28,76.83,24.91
7446000,44.59,75.86,24.37
7448000,46.83,77.01,25.01
7450000,43.19,77.77,25.43
7452000,42.8,77.84,25.47
7454000,45.07,76.85,24.92
7456000,44.21,76.06,24.48
7458000,45.6,76.98,24.99
7460000,45.33,76.55,24.75
7462000,45.65,76.41,24.67
7464000,45.42,77.82,25.46
7466000,45.21,79.17,26.21
7468000,42.46,77.2,25.11
7470000,45.06,77.42,25.23
7472000,44.28,77.13,25.07
7474000,43.73,78.57,25.87
7476000,44.62,76.35,24.64
7478000,44.08,76.75,24.86
7480000,43.33,76.04,24.47
7482000,46.29,75.66,24.26
7484000,44.5,76.21,24.56
7486000,44.8,77.39,25.22
7488000,47.5,78.04,25.58
7490000,43.69,75.89,24.38
7492000,44.13,76.58,24.77
7494000,42.68,77.46,25.26
7496000,45.09,75.89,24.38
7498000,44.28,76.66,24.81
7500000,42.45,74.68,23.71
7502000,46.79,75.43,24.13
7504000,46.26,75.41,24.12
7506000,46.73,77.08,25.04
7508000,42.33,75.7,24.28
7510000,45.13,76.7,24.83
7512000,45.73,77.85,25.47
7514000,45.18,76.79,24.88
7516000,47.99,77.49,25.27
7518000,47.42,76.96,24.98
7520000,43.27,77.56,25.31
7522000,43.76,77.07,25.04
7524000,45.48,75.74,24.30
7526000,44.84,77.8,25.44
7528000,44.89,75.21,24.01
7530000,46.34,76.96,24.98
7532000,44.09,76,24.44
7534000,44.5,78.04,25.58
7536000,44.09,76.43,24.68
7538000,44.02,77.94,25.52
7540000,43.22,76.79,24.88
7542000,48.1,75.76,24.31
7544000,44.95,77.37,25.21
7546000,46.32,77.93,25.52
7548000,43.96,75.61,24.23
7550000,44.04,78.45,25.81
7552000,45.63,75.75,24.31
7554000,45.31,76.63,24.79
7556000,40.83,77.16,25.09
7558000,48.07,76.6,24.78
7560000,45.06,77.29,25.16
7562000,45.01,77.98,25.54
7564000,45.91,77.4,25.22
7566000,43.85,76.68,24.82
7568000,47.03,77.22,25.12
7570000,45.56,74.85,23.81
7572000,45.92,77.57,25.32
7574000,47.12,75.86,24.37
7576000,45.25,76.88,24.93
7578000,45.76,78.91,26.06
7580000,44.27,77.18,25.10
7582000,45.72,76.49,24.72
7584000,45.77,77.2,25.11
7586000,44.55,76.75,24.86
7588000,43.4,77.93,25.52
7590000,46.81,77.13,25.07
7592000,46.28,77.61,25.34
7594000,45.4,75.59,24.22
7596000,44.82,76.56,24.76
7598000,45.15,77.33,25.18
7600000,44.92,76.95,24.97
7602000,46.75,76.19,24.55
7604000,45.23,77.85,25.47
7606000,46.88,78.53,25.85
7608000,49.64,76.85,24.92
7610000,45.68,77.29,25.16
7612000,44.67,76.63,24.79
7614000,45.2,77.01,25.01
7616000,43,78.08,25.60
7618000,44.93,77.12,25.07
7620000,44.59,77.08,25.04
7622000,44.52,76.63,24.79
7624000,44.6,76.32,24.62
7626000,45.92,76.41,24.67
7628000,46.16,76.32,24.62
7630000,45.76,78.23,25.68
7632000,45.77,79.4,26.33
7634000,44.21,75.73,24.29
7636000,44.58,76.19,24.55
7638000,42.66,75.25,24.03
7640000,44.06,76.3,24.61
7642000,44.32,76.48,24.71
7644000,44.04,76.83,24.91
7646000,45.62,76.76,24.87
7648000,47.41,77.93,25.52
7650000,42.55,76.06,24.48
7652000,44.64,78.54,25.86
7654000,44.52,77.97,25.54
7656000,45.45,76.51,24.73
7658000,46.5,76.7,24.83
7660000,46.99,76.31,24.62
7662000,45.64,77.67,25.37
7664000,45.96,77.47,25.26
7666000,43.81,76.42,24.68
7668000,44.28,75.52,24.18
7670000,45.35,76.42,24.68
7672000,45.1,77.45,25.25
7674000,45.12,75.42,24.12
7676000,43.28,76.97,24.98
7678000,45.44,75.79,24.33
7680000,46.15,78.22,25.68
7682000,47.29,76.03,24.46
7684000,46.47,77.86,25.48
7686000,45.53,78.7,25.94
7688000,46.79,77.37,25.21
7690000,41.94,75.89,24.38
7692000,45.82,76.72,24.84
7694000,44.69,76.85,24.92
7696000,46.83,77.95,25.53
7698000,43.11,76.67,24.82
7700000,46.77,76.79,24.88
7702000,46.04,76.63,24.79
7704000,44.27,77.17,25.09
7706000,40.58,76.2,24.56
7708000,43.19,78.42,25.79
7710000,43.42,77.45,25.25
7712000,45.92,77.78,25.43
7714000,41.75,77.55,25.31
7716000,43.96,75.84,24.36
7718000,44.61,77.87,25.48
7720000,47.75,76.71,24.84
7722000,45.93,77.03,25.02
7724000,46.11,77.63,25.35
7726000,46.33,77.17,25.09
7728000,45.23,77.2,25.11
7730000,47.3,76.23,24.57
7732000,46.29,77.05,25.03
7734000,45.91,76.28,24.60
7736000,43.13,77.57,25.32
7738000,44.8,77.41,25.23
7740000,45.28,76.67,24.82
7742000,45.27,76.1,24.50
7744000,44.95,76.9,24.94
7746000,43.12,76.65,24.81
7748000,44.28,76.9,24.94
7750000,46.05,75.88,24.38
7752000,43.65,76.29,24.61
7754000,42.95,77.28,25.16
7756000,43.82,76.28,24.60
7758000,47.88,76.2,24.56
7760000,46.75,77.97,25.54
7762000,43.91,77.37,25.21
7764000,43.47,78.17,25.65
7766000,46.26,77.18,25.10
7768000,43.28,76.65,24.81
7770000,46,77.62,25.34
7772000,45.83,76.56,24.76
7774000,48.11,76.6,24.78
7776000,44.83,77.27,25.15
7778000,44.42,75.54,24.19
7780000,46,76.18,24.54
7782000,45.42,75.96,24.42
7784000,46.77,77.37,25.21
7786000,45.88,76.86,24.92
7788000,44.43,77.21,25.12
7790000,43.9,76.51,24.73
7792000,43.55,76.53,24.74
7794000,43.38,77.99,25.55
7796000,45.2,77.11,25.06
7798000,46.55,77.4,25.22
7800000,47.29,77.59,25.33
7802000,44.26,76.24,24.58
7804000,45.35,77.08,25.04
7806000,46.38,77,25.00
7808000,45.19,77.51,25.28
7810000,44.48,75.38,24.10
7812000,44.06,77.26,25.14
7814000,44.67,75.95,24.42
7816000,46.01,76.85,24.92
7818000,45.05,77.23,25.13
7820000,44.04,77.38,25.21
7822000,43.55,77.58,25.32
7824000,43.99,76.57,24.76
7826000,44.32,78.58,25.88
7828000,45.11,77.96,25.53
7830000,44.73,76.33,24.63
7832000,46.25,77.33,25.18
7834000,43.79,76.86,24.92
7836000,45.24,76.94,24.97
7838000,43.59,79.47,26.37
7840000,44.44,77.05,25.03
7842000,45.59,78.16,25.64
7844000,45.29,77.37,25.21
7846000,44.78,76.91,24.95
7848000,46.23,76.46,24.70
7850000,46.75,77.33,25.18
7852000,45.47,79.05,26.14
7854000,44.22,77.84,25.47
7856000,48.44,76.31,24.62
7858000,44.79,79.09,26.16
7860000,45.85,76.87,24.93
7862000,45.59,75.58,24.21
7864000,43.13,76.86,24.92
7866000,44.23,75.71,24.28
7868000,45.97,76.68,24.82
7870000,44.94,77.34,25.19
7872000,44.08,77.42,25.23
7874000,45.01,78.46,25.81
7876000,45.72,75.12,23.96
7878000,46.43,78.06,25.59
7880000,43.11,77.36,25.20
7882000,43.24,78.05,25.58
7884000,45.96,76.2,24.56
7886000,45.27,75.28,24.04
7888000,44.12,78.77,25.98
7890000,45.78,76.27,24.59
7892000,43.25,76.35,24.64
7894000,48.5,76.56,24.76
7896000,46.64,76.75,24.86
7898000,44.21,76.9,24.94
7900000,43.91,78.05,25.58
7902000,45.87,77.11,25.06
7904000,42.65,77.95,25.53
7906000,46.24,77.82,25.46
7908000,44.53,78.96,26.09
7910000,44.36,76.96,24.98
7912000,46.97,76.95,24.97
7914000,45.91,77.17,25.09
7916000,43.05,77.06,25.03
7918000,44.69,77.04,25.02
7920000,47.34,77.31,25.17
7922000,45.43,77.69,25.38
7924000,47.61,76.4,24.67
7926000,46.24,78.38,25.77
7928000,45.49,78.15,25.64
7930000,42.58,77.51,25.28
7932000,45.13,79.42,26.34
7934000,44.43,76.92,24.96
7936000,45.71,78,25.56
7938000,45.38,76.35,24.64
7940000,44.14,78.38,25.77
7942000,46.3,76.41,24.67
7944000,44.91,74.63,23.68
7946000,44.34,77.28,25.16
7948000,44.71,75.05,23.92
7950000,46.35,78.51,25.84
7952000,44.63,76.56,24.76
7954000,45.83,76.09,24.49
7956000,45.58,75.9,24.39
7958000,47.35,76.68,24.82
7960000,46.7,76.06,24.48
7962000,44.8,76.7,24.83
7964000,45.34,76.24,24.58
7966000,44.65,76.08,24.49
7968000,43.46,77.74,25.41
7970000,44.56,76.66,24.81
7972000,46.16,77.45,25.25
7974000,46.64,76.76,24.87
7976000,47.07,76.65,24.81
7978000,45.87,77.87,25.48
7980000,48.82,77.5,25.28
7982000,43.19,77.37,25.21
7984000,42.97,77.03,25.02
7986000,43.71,75.8,24.33
7988000,43.99,78.34,25.74
7990000,46.97,76.85,24.92
7992000,44.57,77.72,25.40
7994000,45.33,77.69,25.38
7996000,42.76,75.27,24.04
7998000,43.69,74.67,23.71
8000000,48,76.86,24.92
8002000,42.76,76.08,24.49
8004000,44.83,77.97,25.54
8006000,45.93,78.1,25.61
8008000,46.99,76.15,24.53
8010000,46.21,77.42,25.23
8012000,43.74,77.15,25.08
8014000,47.36,75.99,24.44
8016000,44.84,77.1,25.06
8018000,45.17,76.89,24.94
8020000,47.28,77.74,25.41
8022000,44.98,76.61,24.78
8024000,44.68,76.16,24.53
8026000,44.34,77.35,25.19
8028000,43.78,77.44,25.24
8030000,48.4,77.1,25.06
8032000,43.55,78.17,25.65
8034000,45.64,76.3,24.61
8036000,47.57,76.95,24.97
8038000,45.51,77.43,25.24
8040000,45.93,77.67,25.37
8042000,44.45,77.85,25.47
8044000,43.79,75.89,24.38
8046000,42.42,76.64,24.80
8048000,47.98,75.22,24.01
8050000,44.24,77.05,25.03
8052000,43.26,75.47,24.15
8054000,43.54,78.04,25.58
8056000,46.57,75.97,24.43
8058000,46,78.21,25.67
8060000,49.18,78.18,25.66
8062000,43.35,77.14,25.08
8064000,44.02,76.9,24.94
8066000,43.27,78.91,26.06
8068000,46.84,76.11,24.51
8070000,45.89,75.06,23.92
8072000,44.2,75.61,24.23
8074000,42.8,76.86,24.92
8076000,46.52,76.33,24.63
8078000,45.5,76.52,24.73
8080000,47.11,75.93,24.41
8082000,44.85,76.56,24.76
8084000,43.87,76.43,24.68
8086000,47.5,78.23,25.68
8088000,47.67,77.67,25.37
8090000,45.37,77.19,25.11
8092000,45.06,76.55,24.75
8094000,44.8,76.83,24.91
8096000,47.57,76.46,24.70
8098000,45.47,76.72,24.84
8100000,42.34,76.65,24.81
8102000,45.92,75.35,24.08
8104000,46.37,78.12,25.62
8106000,44.87,74.89,23.83
8108000,46.93,77.61,25.34
8110000,45.58,76.81,24.89
8112000,41.98,77.01,25.01
8114000,46.77,77.24,25.13
8116000,42.93,76.9,24.94
8118000,45.16,76.04,24.47
8120000,43,77.32,25.18
8122000,43.29,76.21,24.56
8124000,46.78,75.67,24.26
8126000,47.13,76.55,24.75
8128000,44.24,76.75,24.86
8130000,46.36,76.7,24.83
8132000,44.42,77.6,25.33
8134000,46.61,76.82,24.90
8136000,46.16,75.08,23.93
8138000,44.31,78.43,25.79
8140000,44.54,77.15,25.08
8142000,43.79,77.29,25.16
8144000,44.04,78.32,25.73
8146000,44.28,77.33,25.18
8148000,47.68,77.58,25.32
8150000,44.24,77.38,25.21
8152000,45.13,77.42,25.23
8154000,42.66,77.38,25.21
8156000,45.16,77.53,25.29
8158000,46.24,77.86,25.48
8160000,45.5,77.13,25.07
8162000,48.35,77.54,25.30
8164000,44.47,74.97,23.87
8166000,43.9,77.03,25.02
8168000,46.41,78.13,25.63
8170000,44.3,77.06,25.03
8172000,42.42,75.93,24.41
8174000,47.36,76.55,24.75
8176000,43.94,77.43,25.24
8178000,46.39,78.79,25.99
8180000,44.4,77.12,25.07
8182000,46.38,76.72,24.84
8184000,44.87,76.26,24.59
8186000,46.39,75.82,24.34
8188000,45.51,77.05,25.03
8190000,44.17,77.79,25.44
8192000,48.11,75.82,24.34
8194000,44.2,77.6,25.33
8196000,42.6,76.57,24.76
8198000,45.92,78.89,26.05
8200000,43.02,77.68,25.38
8202000,46.97,77.4,25.22
8204000,45.93,76.82,24.90
8206000,43.16,77.5,25.28
8208000,45.6,77.45,25.25
8210000,45.74,76.46,24.70
8212000,46.1,78,25.56
8214000,45.22,76.2,24.56
8216000,44.07,77.16,25.09
8218000,42.34,76.18,24.54
8220000,46.5,78.03,25.57
8222000,47.92,76.13,24.52
8224000,44.86,78.48,25.82
8226000,47.7,77.36,25.20
8228000,43.62,76.99,24.99
8230000,46.95,77.66,25.37
8232000,43.66,77,25.00
8234000,42.33,79.05,26.14
8236000,40.98,75.84,24.36
8238000,46.47,75.71,24.28
8240000,46.01,75.61,24.23
8242000,46.65,75.87,24.37
8244000,44.35,77.1,25.06
8246000,48.25,77.43,25.24
8248000,44.72,76.24,24.58
8250000,46.75,79.16,26.20
8252000,45.81,77.67,25.37
8254000,50,77.65,25.36
8256000,45.97,77.07,25.04
8258000,44.76,75.9,24.39
8260000,47.01,78.38,25.77
8262000,47.33,77.68,25.38
8264000,43.96,77.6,25.33
8266000,44.61,78.96,26.09
8268000,44.51,77.2,25.11
8270000,46.34,76.44,24.69
8272000,45.91,77.35,25.19
8274000,45.95,77,25.00
8276000,44,76.33,24.63
8278000,44.1,77.06,25.03
8280000,41.95,78.24,25.69
8282000,44.54,75.22,24.01
8284000,44.69,77.67,25.37
8286000,44.34,76.87,24.93
8288000,45.92,78.05,25.58
8290000,42.54,79.35,26.31
8292000,47.05,81.23,27.35
8294000,44.08,87.29,30.72
8296000,46.34,91.34,32.97
8298000,45.53,94.78,34.88
8300000,47.16,87.97,31.09
8302000,43.44,82.98,28.32
8304000,44.83,77.77,25.43
8306000,43.05,77.83,25.46
8308000,48.13,76.91,24.95
8310000,43.45,77.13,25.07
8312000,45.33,77.86,25.48
8314000,44.62,75.92,24.40
8316000,45.5,75.11,23.95
8318000,48.37,77.96,25.53
8320000,46.81,75.73,24.29
8322000,45.33,75.07,23.93
8324000,45.53,75.87,24.37
8326000,42.54,76.04,24.47
8328000,44.35,76.67,24.82
8330000,44.21,75.3,24.06
8332000,45.1,75.55,24.19
8334000,48.23,77.37,25.21
8336000,43.68,77.37,25.21
8338000,45.45,76.6,24.78
8340000,45.56,74.49,23.61
8342000,46.52,78.03,25.57
8344000,47.13,77.71,25.39
8346000,45.9,75.22,24.01
8348000,46.2,76.29,24.61
8350000,45.2,77.57,25.32
8352000,40.68,77.37,25.21
8354000,45.03,77.61,25.34
8356000,43.23,75.79,24.33
8358000,43.13,77.6,25.33
8360000,45.02,77.53,25.29
8362000,46.65,77.23,25.13
8364000,45.22,76.2,24.56
8366000,46.23,77.35,25.19
8368000,42.75,77.24,25.13
8370000,43.62,76.18,24.54
8372000,43.85,78.55,25.86
8374000,45.13,76.92,24.96
8376000,45.08,76.56,24.76
8378000,44.28,76.56,24.76
8380000,48.38,76.78,24.88
8382000,44.89,75.82,24.34
8384000,42.56,78.67,25.93
8386000,45.19,77.51,25.28
8388000,44.25,78.37,25.76
8390000,44.62,77.15,25.08
8392000,45.96,77.42,25.23
8394000,43.21,77.02,25.01
8396000,47.43,76.89,24.94
8398000,43.31,76.7,24.83
8400000,45.59,77.92,25.51
8402000,43.92,77.36,25.20
8404000,42.91,76.6,24.78
8406000,43.99,76.91,24.95
8408000,44.73,75.81,24.34
8410000,43.34,78.25,25.69
8412000,45.15,77.69,25.38
8414000,44.4,77.03,25.02
8416000,44.04,75.94,24.41
8418000,46.26,75.96,24.42
8420000,43.38,77.96,25.53
8422000,46.81,76.12,24.51
8424000,42.98,77.79,25.44
8426000,43.92,77.98,25.54
8428000,43.25,75.64,24.24
8430000,43.37,76.93,24.96
8432000,44.3,77.24,25.13
8434000,45.49,75.29,24.05
8436000,45.18,76.4,24.67
8438000,47.45,76.99,24.99
8440000,43.88,76.89,24.94
8442000,46.72,77.14,25.08
8444000,47,77.95,25.53
8446000,44.25,75.59,24.22
8448000,45.31,76.92,24.96
8450000,45.97,76.25,24.58
8452000,46.3,76.21,24.56
8454000,43.44,79.15,26.19
8456000,44.33,76.3,24.61
8458000,46.43,76.9,24.94
8460000,44.4,76.34,24.63
8462000,47.94,75.07,23.93
8464000,42.3,78.24,25.69
8466000,44.17,78.75,25.97
8468000,45.51,76.81,24.89
8470000,46.37,77.16,25.09
8472000,41.84,78.1,25.61
8474000,43.85,77.69,25.38
8476000,46.76,77.2,25.11
8478000,42.48,77.76,25.42
8480000,44.01,77.29,25.16
8482000,48.58,76.5,24.72
8484000,45.28,75,23.89
8486000,46.66,76.55,24.75
8488000,43.32,76.51,24.73
8490000,43.49,74.64,23.69
8492000,43.08,77.02,25.01
8494000,46.49,76.98,24.99
8496000,45.17,79.01,26.12
8498000,42.2,78.53,25.85
8500000,47.17,80.07,26.71
8502000,44.85,75.91,24.39
8504000,45.3,77.16,25.09
8506000,46.01,77.45,25.25
8508000,44.97,78.51,25.84
8510000,45.57,76.41,24.67
8512000,43.39,76.52,24.73
8514000,43.89,77.48,25.27
8516000,44.31,77.1,25.06
8518000,47.59,77.5,25.28
8520000,45.11,75.33,24.07
8522000,46.14,77.03,25.02
8524000,47.91,77,25.00
8526000,43.99,75.28,24.04
8528000,44.08,78.2,25.67
8530000,43.75,77.02,25.01
8532000,44.69,76,24.44
8534000,43.44,77.88,25.49
8536000,45.79,76.74,24.86
8538000,43.11,77.67,25.37
8540000,44.39,77.5,25.28
8542000,47.36,76.53,24.74
8544000,43.73,77.59,25.33
8546000,44.69,76.5,24.72
8548000,43.9,76.8,24.89
8550000,46,77.11,25.06
8552000,43.68,77.19,25.11
8554000,41.76,77.02,25.01
8556000,44.2,78.15,25.64
8558000,45.75,75.36,24.09
8560000,45.02,76.19,24.55
8562000,46.56,76.59,24.77
8564000,45.27,79.34,26.30
8566000,44.16,77.92,25.51
8568000,43.22,76.65,24.81
8570000,44.42,77.45,25.25
8572000,43.38,76.91,24.95
8574000,40.41,77.31,25.17
8576000,48.6,78.97,26.09
8578000,47.31,76.94,24.97
8580000,44.77,77.16,25.09
8582000,45.91,77.24,25.13
8584000,43.07,76.31,24.62
8586000,43.6,76.9,24.94
8588000,44.23,78.02,25.57
8590000,45.06,77.13,25.07
8592000,45.22,76.47,24.71
8594000,46.94,76.79,24.88
8596000,45.41,78.03,25.57
8598000,44.01,77.25,25.14
8600000,44.28,77.18,25.10
8602000,46.29,77.95,25.53
8604000,43.75,76.74,24.86
8606000,43.71,77.39,25.22
8608000,42.71,76.03,24.46
8610000,43.64,76.24,24.58
8612000,44.71,76.19,24.55
8614000,42.42,77.5,25.28
8616000,45.39,77.82,25.46
8618000,44.19,76.45,24.69
8620000,45.55,78.84,26.02
8622000,45.12,77.6,25.33
8624000,46.07,76.25,24.58
8626000,43.69,76.01,24.45
8628000,44.59,75.76,24.31
8630000,41.99,75.97,24.43
8632000,45.45,76.42,24.68
8634000,45.62,78.27,25.71
8636000,45.6,78.35,25.75
8638000,44.92,76.48,24.71
8640000,47.14,81.45,27.47
8642000,47.2,87.09,30.61
8644000,47.24,94.59,34.77
8646000,47.78,87.39,30.77
8648000,45.66,82.31,27.95
8650000,43.82,79.98,26.66
8652000,48.23,77.22,25.12
8654000,44.54,77.44,25.24
8656000,42.48,78.31,25.73
8658000,46.6,75.16,23.98
8660000,43.75,77.51,25.28
8662000,45.59,77.83,25.46
8664000,46.29,76.94,24.97
8666000,44.58,76.41,24.67
8668000,46.76,75.72,24.29
8670000,44.91,75.8,24.33
8672000,46.85,78.37,25.76
8674000,46.81,77.75,25.42
8676000,46.7,77.05,25.03
8678000,45.74,77.34,25.19
8680000,44.15,77.42,25.23
8682000,44.71,78.16,25.64
8684000,45.85,78.45,25.81
8686000,43.27,75.66,24.26
8688000,45.39,75.82,24.34
8690000,45.16,77.3,25.17
8692000,43.79,77.56,25.31
8694000,45.06,77.81,25.45
8696000,45.67,76.98,24.99
8698000,46.37,74.92,23.84
8700000,42.6,76.79,24.88
8702000,47.56,77.76,25.42
8704000,44.86,77.5,25.28
8706000,43.51,75.91,24.39
8708000,43.96,77.7,25.39
8710000,42.66,76.7,24.83
8712000,44.07,77.67,25.37
8714000,44.56,75.18,23.99
8716000,44.45,77.94,25.52
8718000,45.78,77.18,25.10
8720000,44.32,76.99,24.99
8722000,42.83,77.15,25.08
8724000,47.43,79.08,26.16
8726000,46.26,77.78,25.43
8728000,44.49,75.74,24.30
8730000,46.01,76.84,24.91
8732000,44.27,77,25.00
8734000,44.13,76.64,24.80
8736000,45.88,77.23,25.13
8738000,46.38,76.58,24.77
8740000,44.07,76.67,24.82
8742000,45.62,77.43,25.24
8744000,46.67,78.01,25.56
8746000,48.62,77.47,25.26
8748000,46.01,77.01,25.01
8750000,46.09,76.65,24.81
8752000,45.86,78.22,25.68
8754000,40.58,77.56,25.31
8756000,45.52,76.65,24.81
8758000,47.59,76.52,24.73
8760000,46.43,76.13,24.52
8762000,46,78.63,25.91
8764000,46.64,77.72,25.40
8766000,46.76,77.46,25.26
8768000,45.71,76.77,24.87
8770000,46.64,76.97,24.98
8772000,48.42,76.36,24.64
8774000,44.33,77.95,25.53
8776000,46.37,77.52,25.29
8778000,46.24,76.98,24.99
8780000,45.33,75.28,24.04
8782000,47.23,77.1,25.06
8784000,46.01,77.41,25.23
8786000,44.98,78.36,25.76
8788000,46.01,76.59,24.77
8790000,41.72,78.56,25.87
8792000,42.49,76.98,24.99
8794000,42.84,75.65,24.25
8796000,43.33,77.41,25.23
8798000,43.69,76.15,24.53
8800000,45.38,76.83,24.91
8802000,45.56,76.33,24.63
8804000,43.5,75.32,24.07
8806000,47.67,75.63,24.24
