Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C)
7036000,70.09,66.58,19.21
7038000,58.86,63.57,17.54
7040000,66.61,67.68,19.82
7042000,68.64,63.12,17.29
7044000,58.22,59.85,15.47
7046000,57.28,59.99,15.55
7048000,74.74,61.41,16.34
7050000,56.63,59.23,15.13
7052000,55.33,66.54,19.19
7054000,60.67,63.19,17.33
7056000,67.92,66.49,19.16
7058000,66.0,61.7,16.5
7060000,55.36,61.88,16.6
7062000,67.35,60.98,16.1
7064000,61.72,65.05,18.36
7066000,68.18,65.37,18.54
7068000,56.2,62.78,17.1
7070000,72.06,65.68,18.71
7072000,68.05,63.77,17.65
7074000,70.78,63.12,17.29
7076000,65.3,65.7,18.72
7078000,58.36,59.83,15.46
7080000,71.76,65.82,18.79
7082000,64.09,60.67,15.93
7084000,67.11,65.37,18.54
7086000,60.77,64.67,18.15
7088000,64.05,66.63,19.24
7090000,63.07,59.59,15.33
7092000,71.7,63.77,17.65
7094000,69.47,66.54,19.19
7096000,67.69,66.81,19.34
7098000,70.01,64.92,18.29
7100000,58.08,67.73,19.85
7102000,74.21,64.87,18.26
7104000,67.04,63.16,17.31
7106000,56.67,62.85,17.14
7108000,60.33,67.71,19.84
7110000,66.62,60.44,15.8
7112000,58.29,59.81,15.45
7114000,64.22,65.17,18.43
7116000,69.98,63.59,17.55
7118000,61.3,65.07,18.37
7120000,68.65,60.12,15.62
7122000,59.82,60.85,16.03
7124000,56.94,63.41,17.45
7126000,69.93,67.53,19.74
7128000,67.2,66.34,19.08
7130000,68.49,63.55,17.53
7132000,59.25,63.61,17.56
7134000,62.28,63.05,17.25
7136000,68.22,59.65,15.36
7138000,58.37,60.91,16.06
7140000,67.18,63.54,17.52
7142000,73.29,59.72,15.4
7144000,56.95,59.97,15.54
7146000,68.15,64.81,18.23
7148000,66.74,61.39,16.33
7150000,60.44,60.93,16.07
7152000,55.24,61.43,16.35
7154000,68.73,63.97,17.76
7156000,69.36,63.95,17.75
7158000,59.96,59.67,15.37
7160000,71.66,59.9,15.5
7162000,71.61,67.32,19.62
7164000,67.79,59.09,15.05
7166000,61.75,67.78,19.88
7168000,73.24,60.31,15.73
7170000,69.92,67.73,19.85
7172000,68.58,60.62,15.9
7174000,63.65,64.54,18.08
7176000,62.86,63.36,17.42
7178000,67.93,67.53,19.74
7180000,61.09,66.58,19.21
7182000,74.82,64.29,17.94
7184000,71.6,64.8,18.22
7186000,70.87,67.59,19.77
7188000,68.02,64.56,18.09
7190000,67.11,61.11,16.17
7192000,72.57,63.5,17.5
7194000,74.74,59.27,15.15
7196000,70.31,65.93,18.85
7198000,60.26,65.43,18.57
7200000,74.41,61.9,16.61
7202000,70.02,65.23,18.46
7204000,69.06,59.63,15.35
7206000,73.08,61.29,16.27
7208000,63.78,65.88,18.82
7210000,71.8,64.42,18.01
7212000,59.75,59.77,15.43
7214000,66.2,63.54,17.52
7216000,69.85,66.58,19.21
7218000,56.13,65.7,18.72
7220000,70.88,62.64,17.02
7222000,57.87,60.39,15.77
7224000,68.14,62.1,16.72
7226000,70.05,64.02,17.79
7228000,67.05,62.17,16.76
7230000,64.85,64.47,18.04
7232000,58.87,62.33,16.85
7234000,59.94,60.4,15.78
7236000,63.93,63.28,17.38
7238000,67.98,63.73,17.63
7240000,74.34,65.03,18.35
7242000,73.01,62.6,17.0
7244000,66.97,62.38,16.88
7246000,66.02,59.77,15.43
7248000,62.6,59.99,15.55
7250000,63.43,66.52,19.18
7252000,73.45,65.75,18.75
7254000,72.88,63.93,17.74
7256000,70.67,60.91,16.06
7258000,62.91,61.99,16.66
7260000,55.2,61.84,16.58
7262000,57.09,64.99,18.33
7264000,65.98,59.45,15.25
7266000,69.85,67.33,19.63
7268000,72.78,67.39,19.66
7270000,61.6,60.4,15.78
7272000,66.12,60.85,16.03
7274000,70.86,65.93,18.85
7276000,56.2,67.28,19.6
7278000,70.29,65.95,18.86
7280000,66.1,59.18,15.1
7282000,69.11,65.84,18.8
7284000,60.37,63.93,17.74
7286000,65.35,59.32,15.18
7288000,62.55,60.49,15.83
7290000,64.49,61.0,16.11
7292000,56.99,61.84,16.58
7294000,58.83,65.82,18.79
7296000,60.93,60.67,15.93
7298000,68.99,62.46,16.92
7300000,70.28,59.5,15.28
7302000,70.93,63.34,17.41
7304000,58.29,59.45,15.25
7306000,61.19,66.24,19.02
7308000,55.43,64.54,18.08
7310000,69.32,65.28,18.49
7312000,67.86,60.1,15.61
7314000,57.1,61.43,16.35
7316000,72.67,65.91,18.84
7318000,58.76,67.44,19.69
7320000,69.74,62.38,16.88
7322000,71.41,66.0,18.89
7324000,65.62,65.68,18.71
7326000,68.83,60.62,15.9
7328000,63.59,63.28,17.38
7330000,61.57,59.45,15.25
7332000,67.6,59.25,15.14
7334000,58.8,64.49,18.05
7336000,56.28,59.04,15.02
7338000,63.55,59.2,15.11
7340000,66.52,61.95,16.64
7342000,71.58,66.58,19.21
7344000,69.13,61.63,16.46
7346000,62.76,60.93,16.07
7348000,63.51,61.25,16.25
7350000,68.71,67.8,19.89
7352000,68.75,61.56,16.42
7354000,72.35,59.81,15.45
7356000,70.22,61.61,16.45
7358000,69.03,61.12,16.18
7360000,62.12,59.2,15.11
7362000,67.94,60.42,15.79
7364000,60.13,61.77,16.54
7366000,66.9,59.79,15.44
7368000,55.85,63.09,17.27
7370000,58.77,63.41,17.45
7372000,68.78,61.72,16.51
7374000,62.13,63.19,17.33
7376000,66.4,60.69,15.94
7378000,72.26,67.3,19.61
7380000,66.48,67.62,19.79
7382000,63.51,63.18,17.32
7384000,71.81,67.23,19.57
7386000,73.22,62.08,16.71
7388000,62.92,61.56,16.42
7390000,71.56,66.16,18.98
7392000,62.27,60.82,16.01
7394000,61.36,63.64,17.58
7396000,68.81,62.96,17.2
7398000,74.55,60.57,15.87
7400000,70.4,61.79,16.55
7402000,69.66,66.04,18.91
7404000,55.07,62.85,17.14
7406000,59.49,63.19,17.33
7408000,59.9,60.98,16.1
7410000,69.26,65.12,18.4
7412000,57.49,62.13,16.74
7414000,71.34,60.12,15.62
7416000,70.94,64.99,18.33
7418000,62.22,64.58,18.1
7420000,55.13,66.27,19.04
7422000,67.2,62.4,16.89
7424000,71.78,66.29,19.05
7426000,60.08,63.79,17.66
7428000,64.02,65.79,18.77
7430000,57.37,63.64,17.58
7432000,73.18,65.64,18.69
7434000,67.72,61.88,16.6
7436000,64.61,65.17,18.43
7438000,57.5,64.08,17.82
7440000,59.15,64.76,18.2
7442000,67.87,61.86,16.59
7444000,56.93,61.72,16.51
7446000,64.6,61.05,16.14
7448000,59.98,63.91,17.73
7450000,73.67,60.53,15.85
7452000,65.62,63.7,17.61
7454000,57.81,61.66,16.48
7456000,72.1,67.64,19.8
7458000,62.27,61.03,16.13
7460000,72.36,59.68,15.38
7462000,70.02,61.81,16.56
7464000,71.34,64.27,17.93
7466000,72.82,62.11,16.73
7468000,68.37,59.59,15.33
7470000,69.08,66.4,19.11
7472000,65.05,63.84,17.69
7474000,67.1,59.11,15.06
7476000,65.49,62.38,16.88
7478000,71.52,64.13,17.85
7480000,73.13,63.36,17.42
7482000,73.55,62.53,16.96
7484000,60.27,62.02,16.68
7486000,71.91,65.61,18.67
7488000,60.52,64.51,18.06
7490000,73.51,65.35,18.53
7492000,70.01,66.42,19.12
7494000,63.97,60.33,15.74
7496000,71.41,64.47,18.04
7498000,71.49,64.98,18.32
7500000,64.63,64.65,18.14
7502000,70.18,65.7,18.72
7504000,61.92,66.99,19.44
7506000,68.44,65.91,18.84
7508000,66.49,66.06,18.92
7510000,70.59,60.1,15.61
7512000,57.7,63.43,17.46
7514000,65.97,61.72,16.51
7516000,70.37,64.81,18.23
7518000,74.64,61.99,16.66
7520000,74.01,61.72,16.51
7522000,68.26,64.2,17.89
7524000,57.05,65.64,18.69
7526000,61.03,59.04,15.02
7528000,57.34,61.54,16.41
7530000,72.35,62.85,17.14
7532000,69.6,61.07,16.15
7534000,68.85,64.0,17.78
7536000,65.22,65.43,18.57
7538000,56.98,63.59,17.55
7540000,58.67,59.61,15.34
7542000,73.86,60.84,16.02
7544000,66.72,60.4,15.78
7546000,62.11,66.92,19.4
7548000,65.87,63.3,17.39
7550000,74.54,64.47,18.04
7552000,68.59,62.62,17.01
7554000,72.15,61.7,16.5
7556000,71.55,64.87,18.26
7558000,72.23,65.59,18.66
7560000,62.99,63.72,17.62
7562000,61.65,61.09,16.16
7564000,55.3,65.05,18.36
7566000,62.4,67.6,19.78
7568000,61.72,64.11,17.84
7570000,65.88,65.28,18.49
7572000,73.22,67.78,19.88
7574000,65.05,66.74,19.3
7576000,68.78,62.73,17.07
7578000,74.94,67.87,19.93
7580000,61.23,62.69,17.05
7582000,74.02,67.19,19.55
7584000,65.88,67.44,19.69
7586000,66.95,62.94,17.19
7588000,65.52,62.31,16.84
7590000,63.91,66.61,19.23
7592000,69.12,65.14,18.41
7594000,64.9,64.81,18.23
7596000,69.81,63.25,17.36
7598000,62.28,59.23,15.13
7600000,74.6,63.32,17.4
7602000,56.88,60.71,15.95
7604000,73.9,61.88,16.6
7606000,71.03,60.4,15.78
7608000,57.3,59.45,15.25
7610000,72.83,62.06,16.7
7612000,55.28,62.15,16.75
7614000,56.44,67.05,19.47
7616000,70.58,62.42,16.9
7618000,74.43,64.94,18.3
7620000,57.98,62.26,16.81
7622000,55.9,62.29,16.83
7624000,71.99,60.46,15.81
7626000,67.9,60.35,15.75
7628000,58.2,64.53,18.07
7630000,70.47,65.28,18.49
7632000,73.48,64.85,18.25
7634000,67.72,65.53,18.63
7636000,67.12,67.5,19.72
7638000,70.11,62.35,16.86
7640000,57.67,67.03,19.46
7642000,71.8,62.69,17.05
7644000,69.6,64.65,18.14
7646000,63.81,67.03,19.46
7648000,62.08,63.46,17.48
7650000,63.08,64.51,18.06
7652000,65.09,60.13,15.63
7654000,69.31,67.69,19.83
7656000,66.57,66.02,18.9
7658000,68.22,65.7,18.72
7660000,62.83,59.77,15.43
7662000,63.05,63.43,17.46
7664000,73.1,62.65,17.03
7666000,57.99,61.59,16.44
7668000,68.97,67.42,19.68
7670000,57.33,66.31,19.06
7672000,71.93,64.35,17.97
7674000,59.58,65.93,18.85
7676000,69.16,66.96,19.42
7678000,67.35,61.03,16.13
7680000,71.38,63.36,17.42
7682000,61.34,60.75,15.97
7684000,61.22,62.28,16.82
7686000,70.67,62.47,16.93
7688000,72.34,62.28,16.82
7690000,58.53,65.41,18.56
7692000,62.54,65.61,18.67
7694000,57.04,67.96,19.98
7696000,62.25,59.4,15.22
7698000,55.6,63.59,17.55
7700000,57.77,60.35,15.75
7702000,65.44,67.26,19.59
7704000,59.7,61.2,16.22
7706000,74.56,62.28,16.82
7708000,73.51,60.62,15.9
7710000,71.34,63.54,17.52
7712000,64.69,59.79,15.44
7714000,55.45,62.53,16.96
7716000,64.55,61.45,16.36
7718000,61.65,66.02,18.9
7720000,65.03,66.72,19.29
7722000,64.15,65.52,18.62
7724000,69.2,65.37,18.54
7726000,68.68,61.79,16.55
7728000,57.9,66.87,19.37
7730000,66.16,62.06,16.7
7732000,69.92,59.7,15.39
7734000,67.86,64.71,18.17
7736000,68.86,62.89,17.16
7738000,71.23,63.46,17.48
7740000,55.61,59.59,15.33
7742000,61.56,61.88,16.6
7744000,61.5,64.31,17.95
7746000,58.53,63.0,17.22
7748000,69.97,64.36,17.98
7750000,61.03,66.06,18.92
7752000,64.7,63.68,17.6
7754000,62.01,61.7,16.5
7756000,63.76,63.45,17.47
7758000,70.37,59.61,15.34
7760000,59.51,59.88,15.49
7762000,71.03,60.94,16.08
7764000,60.17,59.83,15.46
7766000,73.9,60.24,15.69
7768000,58.88,61.95,16.64
7770000,73.75,67.55,19.75
7772000,74.11,67.23,19.57
7774000,57.56,62.6,17.0
7776000,68.27,66.58,19.21
7778000,65.69,61.43,16.35
7780000,65.94,62.42,16.9
7782000,65.24,62.94,17.19
7784000,55.16,62.91,17.17
7786000,70.05,62.02,16.68
7788000,65.42,67.6,19.78
7790000,66.4,65.48,18.6
7792000,72.56,64.87,18.26
7794000,70.88,63.39,17.44
7796000,56.23,60.78,15.99
7798000,56.44,61.29,16.27
7800000,72.77,66.69,19.27
7802000,57.72,64.45,18.03
7804000,59.94,62.6,17.0
7806000,60.11,63.59,17.55
7808000,72.93,66.22,19.01
7810000,62.65,61.14,16.19
7812000,66.26,62.55,16.97
7814000,58.28,60.21,15.67
7816000,72.63,67.17,19.54
7818000,57.42,59.18,15.1
7820000,65.61,65.16,18.42
7822000,66.73,62.49,16.94
7824000,58.83,60.3,15.72
7826000,59.8,63.07,17.26
7828000,73.42,62.69,17.05
7830000,69.17,59.14,15.08
7832000,74.73,66.7,19.28
7834000,72.18,64.45,18.03
7836000,60.52,67.33,19.63
7838000,64.19,67.6,19.78
7840000,70.6,63.32,17.4
7842000,73.11,60.8,16.0
7844000,68.75,67.48,19.71
7846000,73.46,59.67,15.37
7848000,69.27,66.7,19.28
7850000,60.56,64.83,18.24
7852000,69.76,63.84,17.69
7854000,73.83,60.04,15.58
7856000,64.48,64.99,18.33
7858000,62.45,66.42,19.12
7860000,69.02,62.13,16.74
7862000,57.33,60.21,15.67
7864000,63.69,65.55,18.64
7866000,63.27,60.4,15.78
7868000,67.41,63.09,17.27
7870000,60.13,66.02,18.9
7872000,62.76,60.3,15.72
7874000,58.52,64.65,18.14
7876000,63.38,62.92,17.18
7878000,65.57,63.46,17.48
7880000,57.12,61.83,16.57
7882000,72.68,60.3,15.72
7884000,57.56,60.31,15.73
7886000,72.93,62.74,17.08
7888000,73.33,64.0,17.78
7890000,58.89,66.16,18.98
7892000,60.92,67.21,19.56
7894000,74.76,62.58,16.99
7896000,57.05,65.88,18.82
7898000,61.4,64.27,17.93
7900000,55.52,59.43,15.24
7902000,62.01,64.6,18.11
7904000,59.48,61.48,16.38
7906000,62.28,66.24,19.02
7908000,59.45,62.2,16.78
7910000,66.44,67.87,19.93
7912000,66.12,62.78,17.1
7914000,68.78,64.2,17.89
7916000,56.17,65.19,18.44
7918000,68.8,65.35,18.53
7920000,64.53,60.53,15.85
7922000,61.64,66.2,19.0
7924000,65.52,60.69,15.94
7926000,58.24,65.34,18.52
7928000,60.61,67.57,19.76
7930000,70.56,62.73,17.07
7932000,69.42,59.83,15.46
7934000,61.45,61.25,16.25
7936000,61.18,62.13,16.74
7938000,73.42,66.63,19.24
7940000,71.3,65.28,18.49
7942000,64.58,64.15,17.86
7944000,64.54,64.85,18.25
7946000,56.37,64.85,18.25
7948000,61.87,66.49,19.16
7950000,73.75,61.14,16.19
7952000,63.15,64.54,18.08
7954000,61.47,65.14,18.41
7956000,65.2,61.99,16.66
7958000,72.37,59.49,15.27
7960000,63.98,59.7,15.39
7962000,58.67,59.23,15.13
7964000,61.95,61.63,16.46
7966000,70.54,62.2,16.78
7968000,56.3,64.85,18.25
7970000,71.7,61.7,16.5
7972000,71.32,63.72,17.62
7974000,64.33,60.94,16.08
7976000,71.17,66.36,19.09
7978000,72.08,61.77,16.54
7980000,72.79,60.91,16.06
7982000,65.43,64.85,18.25
7984000,70.39,66.72,19.29
7986000,72.89,66.6,19.22
7988000,57.43,67.23,19.57
7990000,74.57,62.26,16.81
7992000,70.88,62.76,17.09
7994000,61.48,65.3,18.5
7996000,59.24,59.67,15.37
7998000,67.6,65.17,18.43
8000000,67.15,62.69,17.05
8002000,61.65,63.61,17.56
8004000,60.5,60.46,15.81
8006000,73.67,65.37,18.54
8008000,67.15,65.57,18.65
8010000,55.69,67.78,19.88
8012000,72.2,67.23,19.57
8014000,64.04,61.3,16.28
8016000,60.61,63.81,17.67
8018000,60.15,66.78,19.32
8020000,71.41,60.48,15.82
8022000,71.46,66.96,19.42
8024000,56.51,59.85,15.47
8026000,60.47,59.59,15.33
8028000,56.93,67.66,19.81
8030000,71.44,62.01,16.67
8032000,73.73,59.49,15.27
8034000,62.6,59.29,15.16
8036000,70.93,62.17,16.76
8038000,65.21,63.54,17.52
8040000,58.75,59.85,15.47
8042000,61.96,61.74,16.52
8044000,66.23,67.86,19.92
8046000,56.35,64.56,18.09
8048000,67.87,67.12,19.51
8050000,66.35,60.62,15.9
8052000,55.3,62.42,16.9
8054000,57.24,67.1,19.5
8056000,74.2,63.79,17.66
8058000,73.94,59.83,15.46
8060000,70.29,66.81,19.34
8062000,55.21,64.92,18.29
8064000,68.07,66.45,19.14
8066000,55.32,66.74,19.3
8068000,74.53,63.14,17.3
8070000,72.52,65.37,18.54
8072000,56.54,63.18,17.32
8074000,56.9,62.26,16.81
8076000,68.84,61.95,16.64
8078000,62.26,62.17,16.76
8080000,61.18,65.55,18.64
8082000,67.98,63.77,17.65
8084000,70.29,65.7,18.72
8086000,60.32,61.2,16.22
8088000,57.02,65.01,18.34
8090000,64.29,63.86,17.7
8092000,72.26,63.88,17.71
8094000,69.94,61.5,16.39
8096000,62.1,60.49,15.83
8098000,59.54,60.21,15.67
8100000,74.76,59.9,15.5
8102000,68.11,59.81,15.45
8104000,57.25,65.88,18.82
8106000,65.28,66.18,18.99
8108000,65.3,59.76,15.42
8110000,68.13,64.11,17.84
8112000,59.51,66.0,18.89
8114000,72.95,59.38,15.21
8116000,58.69,66.63,19.24
8118000,70.06,65.59,18.66
8120000,64.15,66.25,19.03
8122000,65.45,59.23,15.13
8124000,62.86,59.27,15.15
8126000,60.53,66.2,19.0
8128000,62.63,67.78,19.88
8130000,64.18,62.28,16.82
8132000,69.61,59.38,15.21
8134000,62.92,64.94,18.3
8136000,55.15,60.67,15.93
8138000,70.66,66.7,19.28
8140000,70.82,65.95,18.86
8142000,60.32,66.49,19.16
8144000,57.23,67.48,19.71
8146000,72.33,65.3,18.5
8148000,63.49,59.92,15.51
8150000,58.56,59.25,15.14
8152000,63.25,65.5,18.61
8154000,72.23,66.56,19.2
8156000,74.98,67.23,19.57
8158000,74.87,60.42,15.79
8160000,72.32,66.83,19.35
8162000,55.02,63.72,17.62
8164000,74.47,61.48,16.38
8166000,58.72,65.37,18.54
8168000,60.51,62.89,17.16
8170000,59.13,60.98,16.1
8172000,55.92,65.14,18.41
8174000,65.1,67.19,19.55
8176000,73.32,64.24,17.91
8178000,58.52,60.19,15.66
8180000,69.42,62.2,16.78
8182000,69.47,59.27,15.15
8184000,55.78,64.42,18.01
8186000,62.94,59.68,15.38
8188000,61.18,67.17,19.54
8190000,71.35,65.28,18.49
8192000,59.49,67.03,19.46
8194000,66.71,61.9,16.61
8196000,59.8,62.1,16.72
8198000,68.91,66.96,19.42
8200000,57.05,62.28,16.82
8202000,74.88,60.13,15.63
8204000,71.53,63.05,17.25
8206000,58.87,60.28,15.71
8208000,70.46,64.53,18.07
8210000,55.86,61.54,16.41
8212000,60.92,63.52,17.51
8214000,55.03,60.51,15.84
8216000,68.83,61.3,16.28
8218000,72.8,67.48,19.71
8220000,73.74,63.12,17.29
8222000,69.54,65.57,18.65
8224000,73.63,64.9,18.28
8226000,62.55,61.02,16.12
8228000,65.09,61.57,16.43
8230000,68.06,64.99,18.33
8232000,73.29,59.58,15.32
8234000,60.52,59.72,15.4
8236000,69.63,63.41,17.45
8238000,65.22,61.29,16.27
8240000,59.17,59.68,15.38
8242000,63.2,67.32,19.62
8244000,60.15,65.21,18.45
8246000,63.27,65.43,18.57
8248000,73.77,67.41,19.67
8250000,73.67,67.77,19.87
8252000,72.45,61.81,16.56
8254000,66.87,62.85,17.14
8256000,73.09,62.13,16.74
8258000,60.25,61.92,16.62
8260000,74.83,62.91,17.17
8262000,57.08,60.73,15.96
8264000,64.64,63.91,17.73
8266000,61.46,67.46,19.7
8268000,74.09,67.32,19.62
8270000,64.45,65.35,18.53
8272000,61.35,67.51,19.73
8274000,59.64,61.21,16.23
8276000,62.74,60.1,15.61
8278000,67.07,62.15,16.75
8280000,63.57,66.13,18.96
8282000,61.25,62.35,16.86
8284000,58.56,59.16,15.09
8286000,71.1,59.79,15.44
8288000,66.35,61.74,16.52
8290000,57.41,61.99,16.66
8292000,64.2,62.08,16.71
8294000,57.47,67.14,19.52
8296000,70.52,63.09,17.27
8298000,64.16,62.44,16.91
8300000,67.94,66.63,19.24
8302000,55.38,66.9,19.39
8304000,62.89,61.81,16.56
8306000,65.67,65.79,18.77
8308000,65.38,63.27,17.37
8310000,74.43,60.67,15.93
8312000,67.55,61.09,16.16
8314000,70.15,59.32,15.18
8316000,72.69,61.74,16.52
8318000,66.94,67.44,19.69
8320000,70.28,59.99,15.55
8322000,61.83,65.62,18.68
8324000,71.86,67.03,19.46
8326000,61.96,63.66,17.59
8328000,70.47,66.96,19.42
8330000,59.51,61.75,16.53
8332000,73.47,59.4,15.22
8334000,66.45,59.02,15.01
8336000,70.59,65.14,18.41
8338000,74.64,65.93,18.85
8340000,58.35,63.0,17.22
8342000,57.92,65.16,18.42
8344000,56.68,63.57,17.54
8346000,59.36,61.07,16.15
8348000,71.97,60.84,16.02
8350000,63.1,67.89,19.94
8352000,66.54,60.98,16.1
8354000,60.07,66.97,19.43
8356000,71.8,60.58,15.88
8358000,59.34,62.67,17.04
8360000,63.23,66.56,19.2
8362000,69.9,59.36,15.2
8364000,65.37,64.44,18.02
8366000,59.02,67.69,19.83
8368000,63.57,63.63,17.57
8370000,60.9,59.18,15.1
8372000,56.81,61.88,16.6
8374000,74.98,63.55,17.53
8376000,57.23,62.29,16.83
8378000,68.76,65.44,18.58
8380000,61.46,64.49,18.05
8382000,55.09,59.27,15.15
8384000,71.47,59.88,15.49
8386000,66.92,64.44,18.02
8388000,60.14,66.24,19.02
8390000,72.97,67.17,19.54
8392000,65.49,62.17,16.76
8394000,57.86,63.63,17.57
8396000,63.69,62.74,17.08
8398000,57.06,63.07,17.26
8400000,60.27,61.56,16.42
8402000,61.04,60.35,15.75
8404000,72.68,63.16,17.31
8406000,55.19,61.43,16.35
8408000,66.93,65.08,18.38
8410000,62.94,67.86,19.92
8412000,71.59,60.01,15.56
8414000,65.24,60.64,15.91
8416000,68.18,59.94,15.52
8418000,74.45,59.56,15.31
8420000,66.32,67.35,19.64
8422000,59.05,60.93,16.07
8424000,60.85,67.48,19.71
8426000,59.48,64.96,18.31
8428000,62.4,61.77,16.54
8430000,63.2,67.41,19.67
8432000,62.66,66.29,19.05
8434000,70.82,60.12,15.62
8436000,55.15,62.38,16.88
8438000,71.94,59.34,15.19
8440000,55.73,67.21,19.56
8442000,65.93,67.21,19.56
8444000,64.11,63.09,17.27
8446000,59.09,66.24,19.02
8448000,57.9,66.7,19.28
8450000,57.39,65.12,18.4
8452000,71.91,59.86,15.48
8454000,56.31,60.21,15.67
8456000,61.74,66.38,19.1
8458000,72.01,66.83,19.35
8460000,66.55,59.29,15.16
8462000,58.82,65.39,18.55
8464000,56.77,64.47,18.04
8466000,60.95,62.94,17.19
8468000,64.75,66.6,19.22
8470000,67.78,60.1,15.61
8472000,59.78,65.46,18.59
8474000,73.77,60.98,16.1
8476000,71.79,62.35,16.86
8478000,64.9,60.66,15.92
8480000,73.11,62.22,16.79
8482000,64.79,65.32,18.51
8484000,60.18,62.19,16.77
8486000,63.36,66.58,19.21
8488000,55.75,60.31,15.73
8490000,74.25,63.54,17.52
8492000,57.08,64.98,18.32
8494000,61.34,61.3,16.28
8496000,73.35,63.95,17.75
8498000,63.67,63.21,17.34
8500000,73.46,62.94,17.19
8502000,55.6,66.56,19.2
8504000,73.9,61.56,16.42
8506000,70.26,64.04,17.8
8508000,67.42,62.22,16.79
8510000,56.78,67.57,19.76
8512000,72.92,64.31,17.95
8514000,67.43,65.26,18.48
8516000,74.65,66.11,18.95
8518000,71.61,59.32,15.18
8520000,68.69,66.74,19.3
8522000,63.71,63.63,17.57
8524000,73.85,65.23,18.46
8526000,74.57,61.65,16.47
8528000,67.9,63.18,17.32
8530000,58.06,66.56,19.2
8532000,61.64,59.45,15.25
8534000,63.12,59.32,15.18
8536000,73.49,63.48,17.49
8538000,61.42,67.14,19.52
8540000,73.14,61.2,16.22
8542000,70.45,67.98,19.99
8544000,57.32,66.15,18.97
8546000,64.38,63.77,17.65
8548000,57.49,66.51,19.17
8550000,62.77,66.94,19.41
8552000,63.68,67.57,19.76
8554000,74.57,63.75,17.64
8556000,69.01,65.64,18.69
8558000,63.24,65.1,18.39
8560000,65.77,59.94,15.52
8562000,69.49,61.03,16.13
8564000,62.66,63.88,17.71
8566000,74.96,63.66,17.59
8568000,66.33,60.48,15.82
8570000,71.22,63.0,17.22
8572000,64.85,60.39,15.77
8574000,72.98,65.44,18.58
8576000,59.2,63.48,17.49
8578000,70.58,62.78,17.1
8580000,69.43,62.94,17.19
8582000,64.91,66.18,18.99
8584000,74.84,59.86,15.48
8586000,66.49,59.72,15.4
8588000,61.12,62.33,16.85
8590000,74.72,59.59,15.33
8592000,69.61,65.39,18.55
8594000,68.92,65.21,18.45
8596000,74.21,62.1,16.72
8598000,56.51,62.94,17.19
8600000,68.05,59.47,15.26
8602000,74.12,59.41,15.23
8604000,74.46,60.89,16.05
8606000,73.41,62.67,17.04
8608000,69.17,60.6,15.89
8610000,62.66,60.82,16.01
8612000,61.48,65.14,18.41
8614000,63.34,60.98,16.1
8616000,63.18,65.41,18.56
8618000,60.98,67.41,19.67
8620000,55.02,67.17,19.54
8622000,74.26,62.8,17.11
8624000,55.14,61.32,16.29
8626000,60.08,61.05,16.14
8628000,55.48,59.31,15.17
8630000,66.93,61.83,16.57
8632000,68.54,67.06,19.48
8634000,62.79,61.41,16.34
8636000,74.76,67.24,19.58
8638000,55.27,64.15,17.86
8640000,74.63,59.61,15.34
8642000,58.16,63.57,17.54
8644000,74.33,62.96,17.2
8646000,68.97,66.04,18.91
8648000,62.57,60.37,15.76
8650000,66.67,67.12,19.51
8652000,71.57,66.0,18.89
8654000,59.7,63.25,17.36
8656000,67.24,59.94,15.52
8658000,74.99,62.42,16.9
8660000,70.8,64.8,18.22
8662000,73.1,61.5,16.39
8664000,63.53,64.29,17.94
8666000,56.05,59.7,15.39
8668000,74.36,66.76,19.31
8670000,60.48,64.08,17.82
8672000,62.67,64.62,18.12
8674000,64.22,63.3,17.39
8676000,65.48,63.41,17.45
8678000,63.9,62.01,16.67
8680000,68.91,64.36,17.98
8682000,66.18,64.33,17.96
8684000,61.13,62.19,16.77
8686000,72.97,60.57,15.87
8688000,68.3,67.71,19.84
8690000,55.55,62.19,16.77
8692000,57.91,67.69,19.83
8694000,71.05,66.6,19.22
8696000,65.83,59.09,15.05
8698000,74.49,67.91,19.95
8700000,60.78,60.87,16.04
8702000,62.96,64.22,17.9
8704000,58.5,62.1,16.72
8706000,66.38,59.4,15.22
8708000,60.0,60.35,15.75
8710000,70.26,59.47,15.26
8712000,59.63,66.34,19.08
8714000,64.1,64.49,18.05
8716000,65.95,61.48,16.38
8718000,73.56,66.85,19.36
8720000,56.02,66.2,19.0
8722000,66.23,64.53,18.07
8724000,73.36,65.61,18.67
8726000,58.11,65.89,18.83
8728000,57.08,61.45,16.36
8730000,70.05,61.14,16.19
8732000,73.2,67.15,19.53
8734000,67.45,60.01,15.56
8736000,59.24,63.37,17.43
8738000,69.84,63.7,17.61
8740000,55.88,66.54,19.19
8742000,56.94,67.48,19.71
8744000,57.55,62.2,16.78
8746000,74.81,68.0,20.0
8748000,72.7,67.62,19.79
8750000,66.79,65.16,18.42
8752000,73.98,62.2,16.78
8754000,63.06,61.92,16.62
8756000,63.6,64.29,17.94
8758000,72.87,67.32,19.62
8760000,55.97,63.48,17.49
8762000,65.85,62.6,17.0
8764000,56.88,60.66,15.92
8766000,68.98,63.57,17.54
8768000,60.11,64.09,17.83
8770000,56.0,62.01,16.67
8772000,57.57,59.14,15.08
8774000,64.75,60.67,15.93
8776000,55.97,65.07,18.37
8778000,62.88,67.75,19.86
